report_id,length_ratio,chrf,ter,cosine_sim,bertscore_p,bertscore_r,bertscore_f1
RPT_003552,0.9701492537313433,55.215764564453764,0.582089552238806,0.9780190587043762,0.952508807182312,0.9502478837966919,0.9513769745826721
RPT_003553,0.935064935064935,58.190796522957235,0.5974025974025974,0.9360986948013306,0.964033842086792,0.9627376794815063,0.9633853435516357
RPT_003554,0.925,53.44556773465161,0.625,0.9344578981399536,0.9465669989585876,0.9424698352813721,0.9445139169692993
RPT_003555,0.958904109589041,48.56801045064839,0.726027397260274,0.927550733089447,0.9520580768585205,0.9503514170646667,0.9512039422988892
RPT_003556,0.9607843137254902,53.07113429406344,0.6862745098039216,0.9360746741294861,0.9536951780319214,0.9562111496925354,0.9549514651298523
RPT_003557,0.9278350515463918,50.12196402828288,0.7525773195876289,0.9103876352310181,0.9512144923210144,0.9501885175704956,0.9507012367248535
RPT_003558,1.0,52.71991590937807,0.7037037037037037,0.9239883422851562,0.959455132484436,0.9579993486404419,0.958726704120636
RPT_003559,0.9436619718309859,51.236447171773726,0.7183098591549296,0.9201586246490479,0.9521600008010864,0.9527096748352051,0.9524347186088562
RPT_003560,0.9722222222222222,51.16755794687855,0.6944444444444444,0.9511432647705078,0.9527798891067505,0.9509727358818054,0.9518754482269287
RPT_003561,0.9384615384615385,47.35030297795136,0.7692307692307694,0.9039774537086487,0.9543449878692627,0.9514637589454651,0.9529021978378296
RPT_003562,0.9594594594594594,51.93994922291418,0.6621621621621621,0.9162420630455017,0.9517744779586792,0.9483225345611572,0.9500454068183899
RPT_003563,0.970873786407767,49.8705454173578,0.7184466019417477,0.9191665053367615,0.9553378820419312,0.9556013345718384,0.9554696083068848
RPT_003564,0.9577464788732394,51.655982339550754,0.704225352112676,0.9146400094032288,0.9551826119422913,0.9503258466720581,0.9527480602264404
RPT_003565,0.9444444444444444,52.8178251443562,0.6944444444444444,0.9415386915206909,0.9608757495880127,0.956130862236023,0.9584974646568298
RPT_003566,0.9315068493150684,48.907843108394985,0.684931506849315,0.9662766456604004,0.9489004015922546,0.9459260702133179,0.9474109411239624
